id,nome,quartiere,classificazione,score,note,ciclabile_presente,n_corsie,senso_unico,n_testimonianze,municipio,data_segnalazione
SS-ROM-14104,Via del Porto Fluviale,Municipio Roma IX,rosso,4,strada secondaria trafficata (2 corsie),no,2,no,0,IX,2026-06-27
SS-ROM-14105,Via del Porto di Roma,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XI,2026-06-27
SS-ROM-14106,Via del Pozzetto,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-14107,Via del Prataccio,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-14108,Via del Prato,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,V,2026-06-27
SS-ROM-14109,Via del Prato della Corte,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-14110,Via del Prato della Signora,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,no,0,III,2026-06-27
SS-ROM-14111,Via del Predio di Filippo,Municipio Roma XII,giallo,3,strada urbana senza ciclabile,no,2,no,0,XII,2026-06-27
SS-ROM-14112,Via del Quadraretto,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-14113,Via del Quadraro,Municipio Roma VII,rosso,4,strada secondaria trafficata (1 corsie),no,1,si,0,VII,2026-06-27
SS-ROM-14114,Via del Quadrifoglio,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-14115,Via del Quartaccio,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XIII,2026-06-27
SS-ROM-14116,Via del Quarticciolo Trionfale,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-14117,Via del Quarto Mascherone,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-14118,Via del Ramarro,Municipio Roma VI,giallo,3,strada urbana senza ciclabile,no,2,no,0,VI,2026-06-27
SS-ROM-14119,Via del Rio Petroso,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-14120,Via del Risaro,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-14121,Via del Roero,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIII,2026-06-27
SS-ROM-14122,Via del Rosmarino,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XI,2026-06-27
SS-ROM-14123,Via del Sacro Cuore di Maria,Municipio Roma II,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,II,2026-06-27
SS-ROM-14124,Via del Sagittario,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-14125,Via del Santuario Regina degli Apostoli,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,IX,2026-06-27
SS-ROM-14126,Via del Sedano,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-14127,Via del Serafico,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,IX,2026-06-27
SS-ROM-14128,Via del Serapide,Municipio Roma XI,blu,2,zona pedonale / living street,no,1,no,0,XI,2026-06-27
SS-ROM-14129,Via del Sole,Municipio Roma XI,blu,2,zona pedonale / living street,no,1,no,0,XI,2026-06-27
SS-ROM-14130,Via del Sudario,Municipio Roma II,giallo,3,strada urbana senza ciclabile,no,2,si,0,II,2026-06-27
SS-ROM-14131,Via del Tavolato,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-14132,Via del Teatro Valle,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-14133,Via del Tempio,Municipio Roma II,giallo,3,strada urbana senza ciclabile,no,2,no,0,II,2026-06-27
SS-ROM-14134,Via del Tempio Rotondo,Municipio Roma XI,blu,2,zona pedonale / living street,no,1,no,0,XI,2026-06-27
SS-ROM-14135,Via del Tempio d'Ercole,Municipio Roma XI,blu,2,zona pedonale / living street,no,1,no,0,XI,2026-06-27
SS-ROM-14136,Via del Tempio degli Arvali,Municipio Roma XII,rosso,4,strada secondaria trafficata (2 corsie),no,2,no,0,XII,2026-06-27
SS-ROM-14137,Via del Tempio della Pace,Municipio Roma II,blu,2,zona pedonale / living street,no,1,no,0,II,2026-06-27
SS-ROM-14138,Via del Tempio di Dia,Municipio Roma XII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XII,2026-06-27
SS-ROM-14139,Via del Tempio di Diana,Municipio Roma II,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,II,2026-06-27
SS-ROM-14140,Via del Tibet,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VIII,2026-06-27
SS-ROM-14141,Via del Torchio,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-14142,Via del Torraccio,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,VII,2026-06-27
SS-ROM-14143,Via del Torraccio di Torrenova,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,VII,2026-06-27
SS-ROM-14144,Via del Torrione,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-14145,Via del Traforo,Municipio Roma II,verde,1,ciclabile presente (da OpenStreetMap),si,3,si,0,II,2026-06-27
SS-ROM-14146,Via del Trifoglio,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,si,0,V,2026-06-27
SS-ROM-14147,Via del Triopio,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-14148,Via del Trullo,Municipio Roma XII,rosso,4,strada secondaria trafficata (2 corsie),no,2,si,0,XII,2026-06-27
SS-ROM-14149,Via del Tufo,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,V,2026-06-27
SS-ROM-14150,Via del Turismo,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,IX,2026-06-27
SS-ROM-14151,Via del Vaccaro,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-14152,Via del Vascello,Municipio Roma I,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,I,2026-06-27
SS-ROM-14153,Via del Velodromo,Municipio Roma VII,blu,2,accesso limitato (ZTL),no,1,no,0,VII,2026-06-27
SS-ROM-14154,Via del Verano,Municipio Roma V,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,V,2026-06-27
SS-ROM-14155,Via del Verzellino,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-14156,Via del Villaggio di San Francesco,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XI,2026-06-27
SS-ROM-14157,Via del Viminale,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-14158,Via del Vivaio,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,si,0,V,2026-06-27
SS-ROM-14159,Via del casale Cavallari,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,no,0,IV,2026-06-27
SS-ROM-14160,Via dell'Accademia Albertina,Municipio Roma IX,blu,2,accesso limitato (ZTL),no,1,no,0,IX,2026-06-27
SS-ROM-14161,Via dell'Accademia Aldina,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,IX,2026-06-27
SS-ROM-14162,Via dell'Accademia Ambrosiana,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,no,0,IX,2026-06-27
SS-ROM-14163,Via dell'Accademia Peloritana,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,IX,2026-06-27
SS-ROM-14164,Via dell'Accademia Platonica,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,si,0,IX,2026-06-27
SS-ROM-14165,Via dell'Accademia dei Virtuosi,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,si,0,IX,2026-06-27
SS-ROM-14166,Via dell'Accademia del Cimento,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,IX,2026-06-27
SS-ROM-14167,Via dell'Accademia di Brera,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,no,0,IX,2026-06-27
SS-ROM-14168,Via dell'Acqua Felice,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-14169,Via dell'Acqua Marcia,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,V,2026-06-27
SS-ROM-14170,Via dell'Acqua Paola,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,XIV,2026-06-27
SS-ROM-14171,Via dell'Acqua Santa,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-14172,Via dell'Acqua Traversa,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XIV,2026-06-27
SS-ROM-14173,Via dell'Acqua Vergine,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,V,2026-06-27
SS-ROM-14174,Via dell'Acquedotto Felice,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VII,2026-06-27
SS-ROM-14175,Via dell'Acquedotto Paolo,Municipio Roma XIV,blu,2,accesso limitato (ZTL),no,1,si,0,XIV,2026-06-27
SS-ROM-14176,Via dell'Acquedotto del Peschiera,Municipio Roma XIV,rosso,4,strada principale trafficata (2 corsie),no,2,si,0,XIV,2026-06-27
SS-ROM-14177,Via dell'Aeroporto,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,VII,2026-06-27
SS-ROM-14178,Via dell'Aeroscalo,Municipio Roma VI,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VI,2026-06-27
SS-ROM-14179,Via dell'Agnello,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,II,2026-06-27
SS-ROM-14180,Via dell'Agonistica,Municipio Roma III,rosso,4,strada secondaria trafficata (4 corsie),no,4,no,0,III,2026-06-27
SS-ROM-14181,Via dell'Agrifoglio,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-14182,Via dell'Agro Curziano,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-14183,Via dell'Airone,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,VII,2026-06-27
SS-ROM-14184,Via dell'Alabastro,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,si,0,V,2026-06-27
SS-ROM-14185,Via dell'Albanella,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VII,2026-06-27
SS-ROM-14186,Via dell'Albareto,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-14187,Via dell'Alloro,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VII,2026-06-27
SS-ROM-14188,Via dell'Almone,Municipio Roma VII,rosso,4,strada secondaria trafficata (2 corsie),no,2,no,0,VII,2026-06-27
SS-ROM-14189,Via dell'Alpinismo,Municipio Roma III,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,III,2026-06-27
SS-ROM-14190,Via dell'Anello,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-14191,Via dell'Angeletto,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-14192,Via dell'Annunziatella,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-14193,Via dell'Antartide,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VIII,2026-06-27
SS-ROM-14194,Via dell'Antracite,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-14195,Via dell'Ape Regina,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-14196,Via dell'Appagliatore,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XI,2026-06-27
SS-ROM-14197,Via dell'Aquila Reale,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,VII,2026-06-27
SS-ROM-14198,Via dell'Aquilone,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,XI,2026-06-27
SS-ROM-14199,Via dell'Ara Pacis,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-14200,Via dell'Ara delle Rose,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-14201,Via dell'Ara di Conso,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-14202,Via dell'Arancio,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-14203,Via dell'Arbore,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-14204,Via dell'Arcadia,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,IX,2026-06-27
SS-ROM-14205,Via dell'Archeologia,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,VII,2026-06-27
SS-ROM-14206,Via dell'Archetto,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-14207,Via dell'Architettura,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,IX,2026-06-27
SS-ROM-14208,Via dell'Arco De' Banchi,Municipio Roma I,blu,2,zona pedonale / living street,no,1,no,0,I,2026-06-27
SS-ROM-14209,Via dell'Arco De' Tolomei,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-14210,Via dell'Arco de' Tolomei,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-14211,Via dell'Arco del Monte,Municipio Roma II,blu,2,zona pedonale / living street,no,1,no,0,II,2026-06-27
SS-ROM-14212,Via dell'Arco della Ciambella,Municipio Roma II,giallo,3,strada urbana senza ciclabile,no,2,si,0,II,2026-06-27
SS-ROM-14213,Via dell'Arco della Fontanella,Municipio Roma I,blu,2,zona pedonale / living street,no,1,no,0,I,2026-06-27
SS-ROM-14214,Via dell'Arco di Parma,Municipio Roma II,giallo,3,strada urbana senza ciclabile,no,2,si,0,II,2026-06-27
SS-ROM-14215,Via dell'Arco di San Calisto,Municipio Roma II,blu,2,zona pedonale / living street,no,1,no,0,II,2026-06-27
SS-ROM-14216,Via dell'Arco di Travertino,Municipio Roma VII,rosso,4,strada secondaria trafficata (2 corsie),no,2,si,0,VII,2026-06-27
SS-ROM-14217,Via dell'Argilla,Municipio Roma I,giallo,3,strada urbana senza ciclabile,no,2,si,0,I,2026-06-27
SS-ROM-14218,Via dell'Armata,Municipio Roma I,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,I,2026-06-27
SS-ROM-14219,Via dell'Assietta,Municipio Roma IV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IV,2026-06-27
SS-ROM-14220,Via dell'Assiolo,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,VII,2026-06-27
SS-ROM-14221,Via dell'Assunzione,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XIII,2026-06-27
SS-ROM-14222,Via dell'Astore,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VII,2026-06-27
SS-ROM-14223,Via dell'Astrolabio,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-14224,Via dell'Ateneo Salesiano,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,no,0,IV,2026-06-27
SS-ROM-14225,Via dell'Automobilismo,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-14226,Via dell'Avena,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-14227,Via dell'Ecologia,Municipio Roma VI,giallo,3,strada urbana senza ciclabile,no,2,no,0,VI,2026-06-27
SS-ROM-14228,Via dell'Edera,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VII,2026-06-27
SS-ROM-14229,Via dell'Elettrodotto,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,si,0,V,2026-06-27
SS-ROM-14230,Via dell'Elettronica,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-14231,Via dell'Elzeviro,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,VIII,2026-06-27
SS-ROM-14232,Via dell'Equitazione,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VIII,2026-06-27
SS-ROM-14233,Via dell'Erba,Municipio Roma I,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,I,2026-06-27
SS-ROM-14234,Via dell'Erpice,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,V,2026-06-27
SS-ROM-14235,Via dell'Esquilino,Municipio Roma II,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,II,2026-06-27
SS-ROM-14236,Via dell'Idroscalo,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XI,2026-06-27
SS-ROM-14237,Via dell'Idroscopio,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-14238,Via dell'Idrovolante,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XI,2026-06-27
SS-ROM-14239,Via dell'Imbrecciato,Municipio Roma XII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XII,2026-06-27
SS-ROM-14240,Via dell'Impresa,Municipio Roma II,blu,2,zona pedonale / living street,no,1,no,0,II,2026-06-27
SS-ROM-14241,Via dell'Impruneta,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,si,0,IX,2026-06-27
SS-ROM-14242,Via dell'Incoronata,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,V,2026-06-27
SS-ROM-14243,Via dell'Incrociatore,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XI,2026-06-27
SS-ROM-14244,Via dell'Informatica,Municipio Roma VI,giallo,3,strada urbana senza ciclabile,no,2,no,0,VI,2026-06-27
SS-ROM-14245,Via dell'Invidioso,Municipio Roma XI,blu,2,zona pedonale / living street,no,1,no,0,XI,2026-06-27
SS-ROM-14246,Via dell'Inviolatella Borghese,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,no,0,III,2026-06-27
SS-ROM-14247,Via dell'Inviolatella Salaria,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,no,0,IV,2026-06-27
SS-ROM-14248,Via dell'Ipogeo dei Flavi,Municipio Roma IX,blu,2,zona pedonale / living street,no,1,no,0,IX,2026-06-27
SS-ROM-14249,Via dell'Ippica,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VIII,2026-06-27
SS-ROM-14250,Via dell'Ippodromo di Tor di Valle,Municipio Roma VIII,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,VIII,2026-06-27
SS-ROM-14251,Via dell'Isola,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-14252,Via dell'Isola Farnese,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-14253,Via dell'Oca,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-14254,Via dell'Olgiatella,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-14255,Via dell'Olmata,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-14256,Via dell'Olmetto,Municipio Roma II,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,II,2026-06-27
SS-ROM-14257,Via dell'Omo,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,V,2026-06-27
SS-ROM-14258,Via dell'Oratorio Damasiano,Municipio Roma XII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XII,2026-06-27
SS-ROM-14259,Via dell'Origano,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-14260,Via dell'Orsa Maggiore,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-14261,Via dell'Orsa Minore,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-14262,Via dell'Orso,Municipio Roma II,blu,2,zona pedonale / living street,no,1,si,0,II,2026-06-27
SS-ROM-14263,Via dell'Orto di Napoli,Municipio Roma II,blu,2,zona pedonale / living street,no,1,si,0,II,2026-06-27
SS-ROM-14264,Via dell'Ospedale,Municipio Roma I,giallo,3,strada urbana senza ciclabile,no,2,si,0,I,2026-06-27
SS-ROM-14265,Via dell'Ospedaletto Annunziata,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-14266,Via dell'Ospedaletto Giustiniani,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-14267,Via dell'Ospedaletto Marziale,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-14268,Via dell'Osteria del Finocchio,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VII,2026-06-27
SS-ROM-14269,Via dell'Usignolo,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VII,2026-06-27
SS-ROM-14270,Via dell'Uva,Municipio Roma V,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,V,2026-06-27
SS-ROM-14271,Via della Badia di Cava,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-14272,Via della Balduina,Municipio Roma I,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,I,2026-06-27
SS-ROM-14273,Via della Batteria Nomentana,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,V,2026-06-27
SS-ROM-14274,Via della Botanica,Municipio Roma VI,giallo,3,strada urbana senza ciclabile,no,2,no,0,VI,2026-06-27
SS-ROM-14275,Via della Botticella,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-14276,Via della Breccia,Municipio Roma XI,blu,2,accesso limitato (ZTL),no,1,no,0,XI,2026-06-27
SS-ROM-14277,Via della Brianza,Municipio Roma II,giallo,3,strada urbana senza ciclabile,no,2,no,0,II,2026-06-27
